industry,requested_amount_usd,milestone_count,team_experience_years,is_successful
Marketplaces,609932.414304433,2,0.0,0
Apps,15000.0,1,0.0,0
Curated Web,9650000.0,2,0.12046543463381246,1
Search,6100000.0,1,0.4106776180698152,1
Enterprise Software,34965544.0,4,10.056125941136209,1
Photography,40000000.0,3,1.0,1
Public Transportation,950000000.0,3,1.1663244353182751,1
Finance,1340300.0,2,0.4188911704312115,0
Games,2267442.0,2,1.6427104722792607,1
Career Planning,400000.0,1,1.3278576317590691,1
Curated Web,25000.0,1,5.560574948665297,1
Marketplaces,0.0,1,0.0,0
Coupons,867000.0,6,0.0,0
Advertising,167600.0,3,0.0,0
Advertising,300000.0,1,1.0157426420260096,1
iPhone,275000.0,1,10.899383983572895,0
Biotechnology,265100006.0,4,1.0,1
Email,13000000.0,1,2.811772758384668,1
Finance,1000000.0,1,0.0,0
Curated Web,0.0,1,0.0,0
Mobile,25000.0,1,1.163586584531143,0
Content,2000000.0,2,1.2046543463381245,0
Analytics,8000000.0,2,6.759753593429158,1
Software,11750000.0,1,1.0,0
Biotechnology,2057896.0,2,1.0,0
Health Care,10000000.0,1,5.765913757700205,1
Software,3000000.0,1,6.006844626967831,0
Advertising,9100000.0,1,1.0,0
Games,23350000.0,5,0.4517453798767967,1
Biotechnology,98400000.0,4,0.12594113620807665,1
Biotechnology,22939713.0,2,1.0,1
Delivery,14284977.0,4,1.2402464065708418,1
Curated Web,500000.0,1,0.8350444900752909,0
Medical,155000.0,1,1.0,0
Curated Web,1000000.0,1,2.2532511978097194,1
Biotechnology,45588234.0,2,1.0,1
Hardware + Software,23258823.0,8,0.0,1
Utilities,625000000.0,1,157.60711841204653,1
Software,8000000.0,1,2.7871321013004793,1
Hospitality,14820030.0,2,1.0,1
Enterprise Software,11210000.0,1,12.413415468856947,1
3D,8341441.0,3,1.212867898699521,1
Software,5063236.0,1,5.0130047912388775,0
Music,44150000.0,4,1.0,1
Enterprise Software,1238066.0,3,0.4243668720054757,0
Android,11308.0,1,0.5037645448323066,0
Security,24600000.0,4,2.272416153319644,1
Automotive,2500000.0,1,0.9609856262833676,0
Advertising,260000.0,2,1.322381930184805,0
Clean Technology,265000000.0,2,113.84531143052703,1
Information Technology,12000000.0,2,1.0,1
Consumer Goods,110000.0,2,0.09034907597535935,0
Education,18000.0,1,0.6926762491444216,0
Curated Web,10000.0,1,0.0,0
Software,4000000.0,1,2.7652292950034223,1
Biotechnology,11121112.0,2,1.0,1
Hardware + Software,4500000.0,1,23.33196440793977,1
Biotechnology,16556606.0,4,6.5598904859685145,1
Curated Web,1400000.0,1,1.0,1
Clean Technology,40000000.0,1,1.0,0
Design,700000.0,2,0.0,1
Manufacturing,26615501.0,8,1.9164955509924708,0
Software,4000000.0,1,1.0,1
Services,1800000.0,1,1.0,0
Social Media,75000.0,1,0.0,0
Photography,1250000.0,1,0.0,1
Music,5000000.0,1,4.328542094455853,1
Internet,28000000.0,1,1.0,0
News,617646.0,1,1.0,1
Internet,400000.0,1,1.6837782340862424,0
Android,49890000.0,10,1.8836413415468858,1
Advertising,3800000.0,2,0.8295687885010267,0
Automotive,0.0,1,0.3586584531143053,1
Education,1100000.0,1,5.924709103353867,1
Construction,1500000.0,3,8.251882272416154,1
Advertising,960000.0,2,0.0,1
News,70000.0,2,0.03559206023271732,1
Apps,1117000.0,4,1.0951403148528405,1
Enterprise Software,800000.0,1,0.7775496235455168,1
Consulting,25000.0,1,0.8432580424366872,0
Biotechnology,20000000.0,1,1.0,0
Data Security,80000000.0,2,1.0,0
Big Data Analytics,10000000.0,1,0.7994524298425736,1
Finance,0.0,1,0.39698836413415467,1
Employment,1600000.0,2,1.9520876112251881,1
Cloud Computing,2100000.0,3,0.0,0
Advice,5000.0,1,0.0,0
Browser Extensions,17074000.0,2,0.5420944558521561,1
Cloud Security,19900000.0,2,3.8165639972621492,1
Cloud Computing,200000.0,1,0.5913757700205339,1
Web Hosting,51829000.0,3,4.191649555099247,1
Apps,905693.0,3,0.3066392881587953,0
Health Care,5000000.0,1,1.0,1
Biotechnology,100000.0,1,4.583162217659138,0
Manufacturing,80000000.0,1,1.0,1
Content,0.0,1,0.04380561259411362,0
Health and Wellness,34722866.0,2,3.698836413415469,1
Biotechnology,20000000.0,2,1.0,0
Business Services,0.0,1,0.0,0
Lead Generation,100000.0,1,1.0,0
Auto,0.0,1,1.5824777549623545,1
Finance,0.0,1,0.0,0
Software,530000.0,1,0.9500342231348392,0
Mobile,25000.0,1,0.0,0
3D,0.0,1,1.0,0
Mobile,0.0,1,1.0,0
EdTech,2000000.0,1,13.00479123887748,1
Application Platforms,0.0,1,0.08487337440109514,0
Education,610547.0,3,1.2511978097193703,1
Finance,72130000.0,5,2.3353867214236823,1
Software,1338750.0,11,1.0,0
Biotechnology,20288126.0,2,1.0,0
Delivery,16500000.0,1,1.0,0
Internet,1475482.0,1,1.0,0
Curated Web,7850000.0,3,0.9226557152635181,1
Software,63500000.0,4,1.0,1
Analytics,500000.0,2,0.16700889801505817,1
Software,86120.0,1,0.013689253935660506,0
Intellectual Property,0.0,2,0.0,0
Legal,25000.0,1,3.162217659137577,0
Business Intelligence,20275.0,1,3.0006844626967832,0
Messaging,4000000.0,2,2.1601642710472277,0
Advertising,6550000.0,4,0.9144421629021219,1
Wireless,14000000.0,2,0.785763175906913,1
Real Estate,17100000.0,2,1.730321697467488,1
Maps,5900000.0,3,0.4188911704312115,0
Health Care Information Technology,0.0,1,0.0,1
Development Platforms,13595.0,1,0.0,0
E-Commerce,4000000.0,2,0.9691991786447639,1
Mobile,8000000.0,1,0.9226557152635181,1
E-Commerce,45000.0,1,0.6844626967830253,0
Entertainment,2550000.0,1,1.730321697467488,0
Credit,392230000.0,13,0.32854209445585214,1
Financial Services,1400000.0,1,1.0,0
Consumer Lending,13545242.0,2,0.16700889801505817,0
Big Data,400000.0,1,0.30116358658453113,1
Hospitals,25000.0,1,0.32854209445585214,0
Real Estate,30000000.0,1,60.002737850787135,1
Hardware,350000000.0,2,0.0,1
Health Care,169521818.0,11,5.500342231348392,1
Health Care,22360000.0,1,1.0,1
Apps,1500000.0,1,0.08213552361396304,1
Manufacturing,28680536.0,2,3.299110198494182,0
Hardware + Software,0.0,1,0.4134154688569473,0
Travel,6100000.0,2,1.0,0
Education,0.0,2,3.323750855578371,1
Semiconductors,7180000.0,1,5.106091718001369,1
Hospitality,0.0,1,0.019164955509924708,1
Consumers,175000.0,1,1.3305954825462012,0
Consumer Electronics,6000000.0,1,2.0451745379876796,1
E-Commerce,52110.0,1,0.5968514715947981,0
Curated Web,100000.0,1,0.06844626967830253,0
Curated Web,3100000.0,2,0.7912388774811773,1
Entertainment,105400000.0,3,3.7481177275838466,1
Biotechnology,41000000.0,2,3.808350444900753,1
Software,8000000.0,1,9.724845995893224,0
Software,5000000.0,1,1.3004791238877482,1
Content Delivery,13700000.0,1,25.163586584531142,1
Semiconductors,30000000.0,1,3.46611909650924,1
Software,4580000.0,2,10.532511978097194,1
Enterprise Software,6000000.0,1,2.0369609856262834,1
Information Services,5563137.0,1,1.0,0
Legal,10023448.0,4,2.086242299794661,1
Hardware + Software,60000000.0,1,9.240246406570842,1
Software,1090000.0,1,1.0,0
EdTech,2000000.0,1,19.362080766598222,1
Biotechnology,244702780.0,4,15.200547570157427,1
Enterprise Software,5700000.0,2,0.08487337440109514,1
Audio,1708000.0,2,3.186858316221766,0
Mobile,1892250.0,1,1.1690622861054072,0
Public Relations,32300000.0,2,5.779603011635865,1
Health and Wellness,7000000.0,1,104.18891170431212,1
Health and Wellness,339959044.0,2,1.0,1
Web Hosting,422921270.0,1,10.234086242299794,1
Curated Web,2000000.0,2,0.02190280629705681,0
Cloud Computing,15050000.0,3,0.0,1
Digital Media,31100000.0,4,1.0,1
Computers,145000.0,1,1.0,0
E-Commerce,1500000.0,2,0.0,0
Hospitality,0.0,2,0.0,1
Photo Sharing,1000000.0,1,1.0,1
Curated Web,1400000.0,2,0.5639972621492129,1
Software,7800000.0,2,1.0,0
Curated Web,500000.0,1,2.001368925393566,0
Enterprise Software,250000.0,1,30.715947980835043,1
Security,177850000.0,5,1.2895277207392197,1
Health Care,15000000.0,1,1.0,1
Mobile,2764700.0,2,1.1690622861054072,1
Security,19000000.0,2,6.455852156057495,1
Software,42500000.0,2,2.965092402464066,1
Consumer Electronics,9400000.0,1,4.725530458590007,0
Curated Web,31000.0,1,0.08487337440109514,0
Fitness,8000000.0,1,1.0,0
Manufacturing,7634143.0,3,6.286105407255304,1
Advertising,1000000.0,2,1.4182067077344285,1
Cloud Computing,7300000.0,4,3.162217659137577,0
Biotechnology,225000000.0,1,27.616700889801507,1
Android,1200000.0,1,0.2518822724161533,1
Health and Wellness,3100000.0,1,1.0,0
Web Hosting,0.0,2,0.13963039014373715,1
Internet,5000000.0,1,1.0,0
Clean Technology,311641726.0,8,6.3408624229979464,1
Consumers,35000000.0,2,0.0,1
Curated Web,5000000.0,2,1.0,1
Mobile,2100000.0,2,1.0,0
Software,195000.0,1,1.1827515400410678,1
Design,57500000.0,2,1.0,0
Hardware + Software,26590000.0,6,18.494182067077343,1
Enterprise Software,18000000.0,1,1.0,1
Clean Technology,12500000.0,1,8.616016427104723,0
Biotechnology,43562640.0,4,11.616700889801505,1
Content,70052.0,1,1.4483230663928817,0
Advertising,28300000.0,6,0.5859000684462696,1
Photography,47300000.0,3,18.951403148528406,1
Game,0.0,1,1.0,0
Chat,0.0,2,0.2518822724161533,0
Advertising Networks,5000000.0,1,1.9548254620123204,0
Identity Management,10000000.0,1,4.492813141683778,1
Consumer Goods,20000.0,1,0.6680355920602327,0
Search,3900000.0,1,2.8993839835728954,1
Fashion,1200000.0,1,0.48186173853524983,0
Clean Technology,10000000.0,1,1.0,1
Advertising,20900000.0,5,1.1663244353182751,1
Biotechnology,42119415.0,5,4.4435318275154,0
Babies,40968.0,1,2.6009582477754964,0
Online Rental,1000000.0,1,1.0,0
Games,4500000.0,1,1.0,1
Marketplaces,50511.0,1,1.0,0
Photography,4000000.0,1,2.1656399726214923,0
Health Care,50000.0,1,0.0,0
Games,115000000.0,3,0.16700889801505817,1
Software,6352877.0,3,2.8008213552361396,0
Education,0.0,2,0.47638603696098564,0
Technology,0.0,1,1.0,0
Software,0.0,1,0.0,1
Biotechnology,2000000.0,1,1.9904175222450375,0
Enterprise Software,4670000.0,3,0.8487337440109514,1
Semiconductors,69218498.0,4,4.271047227926078,1
Health Care,64800003.0,3,3.7426420260095825,0
Advertising,133150.0,1,0.0,0
Networking,103200000.0,5,0.4928131416837782,1
Enterprises,2000000.0,1,0.09034907597535935,0
Curated Web,500000.0,1,1.0,0
Advertising,9700000.0,3,0.06297056810403832,1
Media,0.0,1,2.2477754962354553,1
Education,0.0,1,0.8980150581793293,0
Cloud Data Services,140000.0,1,1.0,0
Finance,0.0,1,0.0,0
Software,87000000.0,3,15.84394250513347,1
Biotechnology,23000000.0,1,1.0,0
Lead Management,51133.0,1,2.4969199178644765,0
Games,1600000.0,1,1.8809034907597535,1
Biotechnology,15000000.0,1,1.0,1
Biotechnology,37935003.0,3,3.7754962354551678,1
Hardware + Software,32408800.0,3,0.9281314168377823,1
Clean Technology,15200000.0,2,1.0,0
Mobile,12400000.0,2,2.6721423682409307,1
Public Relations,43956298.0,4,2.351813826146475,0
Software,14700000.0,2,3.1101984941820673,1
Enterprise Software,17500000.0,2,1.0,1
Mining Technologies,35125010.0,2,1.0,1
Business Services,1985100.0,2,1.0,0
Enterprise Software,2430000.0,1,1.1718001368925393,1
Online Rental,20000.0,1,0.0,0
Curated Web,0.0,1,2.086242299794661,0
Financial Services,2800000.0,1,1.0,0
Business Intelligence,748550.0,1,2.8008213552361396,0
Consumer Electronics,0.0,1,6.239561943874059,1
Software,10000.0,1,0.09582477754962354,0
Android,0.0,1,0.999315537303217,1
Consumer Goods,50000.0,2,3.4962354551676933,0
Apps,2000000.0,2,0.6735112936344969,0
Services,3000000.0,1,1.0,0
Entertainment,300000.0,1,0.0,0
Curated Web,816742.0,3,1.0,0
Curated Web,0.0,1,0.0,1
Curated Web,60000.0,1,1.0,1
Mobile,16000.0,1,0.8350444900752909,0
Auctions,1500000.0,1,1.0,1
Advertising,69604550.0,5,3.1731690622861053,1
Finance,7400000.0,1,1.0,0
Curated Web,4900000.0,1,1.0,1
Email,0.0,1,16.295687885010267,0
Curated Web,0.0,1,0.0,0
Collaboration,0.0,2,0.9582477754962354,1
Hardware + Software,7300000.0,2,0.0,1
E-Commerce,233100.0,1,0.0,0
Curated Web,3154164.0,2,2.5571526351813825,1
Education,19389998.0,5,0.33401779603011633,1
Web Hosting,0.0,1,9.442847364818617,1
Cloud Computing,81000000.0,4,1.002053388090349,1
Software,2300000.0,1,17.489390828199863,1
Messaging,2200000.0,1,1.429158110882957,0
Advertising,12000000.0,4,1.6153319644079398,1
Advertising,16000000.0,4,0.0,1
Apps,0.0,1,0.0,0
Enterprise Software,0.0,1,1.9164955509924708,0
Content Syndication,68000000.0,2,0.7939767282683093,1
Curated Web,2000000.0,1,0.4161533196440794,1
E-Commerce,0.0,1,1.0,0
Computers,35000000.0,3,1.0,1
Software,2000000.0,1,7.767282683093772,1
Mobile,4420000.0,4,28.514715947980836,1
Biotechnology,6278203.0,2,1.0,1
Biotechnology,3000000.0,1,5.25119780971937,0
Apps,5796518.0,4,2.458590006844627,1
Consumer Electronics,1410816.0,2,0.810403832991102,0
Biotechnology,1787500.0,1,1.0,1
Design,0.0,1,0.7501711156741958,1
Design,4950000.0,1,1.0,0
Finance,0.0,1,1.0,1
Enterprise Software,39734188.0,7,0.7501711156741958,1
Advertising,36500000.0,5,8.084873374401095,0
Advertising,9568056.0,2,14.275154004106776,1
Clean Technology,435000.0,1,1.9137577002053388,0
Advertising,4699999.0,2,1.9630390143737166,0
Advertising,161307.0,1,0.29021218343600275,0
Curated Web,6000000.0,2,1.834360027378508,1
Curated Web,875000.0,1,0.8898015058179329,0
Consumers,1025000.0,3,1.0212183436002737,0
Curated Web,650206.0,2,0.07939767282683094,0
Curated Web,172500.0,3,0.32854209445585214,1
Local,10255000.0,5,0.2327173169062286,1
Travel,0.0,1,0.0,1
Advertising,8650000.0,3,0.7118412046543463,1
Public Relations,50000.0,1,1.0,0
Enterprise Software,11735000.0,5,4.396988364134154,0
Location Based Services,25800000.0,3,1.0,1
Analytics,2500000.0,1,1.9028062970568105,1
Security,23280000.0,3,4.1505817932922655,1
Android,3200000.0,1,1.946611909650924,1
Design,27400000.0,2,14.349075975359343,1
Software,2100000.0,1,7.096509240246407,1
Digital Rights Management,15000000.0,1,0.999315537303217,1
Internet,749596.0,1,1.0,0
Advertising,4600000.0,2,0.6817248459958932,1
Fashion,35000000.0,1,88.96919917864476,1
Games,600000.0,2,0.0,1
Application Performance Monitoring,11100000.0,3,0.0,1
Mobile,2500000.0,1,3.9671457905544147,0
EdTech,5000000.0,1,19.362080766598222,0
Software,0.0,1,2.001368925393566,1
Software,15604.0,1,0.0,0
Curated Web,1000000.0,1,1.0,1
Security,29300000.0,4,2.1656399726214923,1
Software,0.0,1,1.0,1
Chat,30000000.0,3,1.834360027378508,1
E-Commerce,325000.0,1,0.0,0
Design,148775.0,1,1.0,1
Education,120000.0,1,1.486652977412731,1
Automotive,500000.0,1,1.0,1
Advertising,4000000.0,2,0.3066392881587953,0
Games,670000.0,1,1.0,1
Curated Web,2100000.0,2,0.29842573579739906,0
Content,4000000.0,1,0.6789869952087612,1
Business Development,20950000.0,2,4.112251882272417,1
Advertising,6000000.0,1,2.8501026694045173,1
Apps,1500000.0,1,0.0,1
Mobile,0.0,1,0.3750855578370979,1
Advertising,3150000.0,2,0.5201916495550992,1
Photography,0.0,1,2.704996577686516,1
Hotels,25000.0,1,1.163586584531143,0
E-Commerce,500000.0,1,1.3086926762491444,0
Cloud Computing,1400000.0,1,1.0,1
Curated Web,7500000.0,3,1.4154688569472964,0
Business Services,80000.0,1,1.4976043805612593,0
E-Commerce,600000.0,1,4.8815879534565365,0
Advertising,1400000.0,1,2.116358658453114,1
Commercial Real Estate,50000000.0,1,14.247775496235455,1
Mobile,13000000.0,3,0.837782340862423,1
Location Based Services,39105997.0,5,0.4134154688569473,1
Curated Web,9030000.0,2,0.0,0
Mobile,500000.0,1,2.6858316221765914,0
Apps,78374.0,1,0.08213552361396304,0
Enterprise Software,97500.0,1,0.4106776180698152,0
Clean Technology,4500000.0,1,1.0,0
Education,12123837.0,4,0.16700889801505817,1
Biotechnology,28250000.0,1,28.309377138945926,0
Curated Web,405528.0,1,0.0,0
Curated Web,675000.0,2,1.3963039014373717,0
Entertainment,225000.0,1,1.3114305270362765,0
Curated Web,3529175.0,2,1.7604380561259412,0
Curated Web,53000.0,2,0.0,0
Curated Web,97200000.0,2,1.0,1
Events,0.0,1,1.9794661190965093,0
Games,0.0,3,0.0,1
Real Estate,4500000.0,4,0.0,1
Biotechnology,57000000.0,2,0.7529089664613279,1
Social Media,3000000.0,1,0.999315537303217,0
Software,11000000.0,3,2.220396988364134,1
Entertainment,0.0,1,0.0,0
Biotechnology,29912221.0,3,1.0,1
Biotechnology,75000000.0,4,2.1601642710472277,1
Sports,35000.0,1,1.8288843258042438,0
Information Services,16000000.0,1,1.0,0
Biotechnology,98900000.0,3,5.393566050650239,0
Clean Technology,33378639.0,5,4.432580424366872,1
Advertising,17400000.0,4,3.4469541409993156,1
Business Intelligence,15600000.0,1,2.5790554414784395,0
Advertising,18734312.0,3,9.924709103353868,1
Software,2106600.0,1,2.297056810403833,1
Crowdsourcing,100000.0,1,0.0,1
E-Commerce,40000000.0,2,1.0,1
Analytics,500000.0,1,0.919917864476386,1
Services,0.0,1,1.0,0
Facebook Applications,1500000.0,1,0.08487337440109514,1
Software,5000000.0,1,1.0,1
Analytics,0.0,1,0.243668720054757,0
Fitness,93000000.0,1,7.950718685831622,0
Photography,0.0,1,1.163586584531143,1
Finance,813000.0,4,1.0841889117043122,0
Software,888840.0,1,1.0,0
Biotechnology,70550150.0,3,1.3935660506502396,1
Health Care,23200000.0,1,7.025325119780972,1
Clean Technology,27901875.0,4,0.12046543463381246,1
Biotechnology,120000000.0,1,1.0,1
Health Care,10020000.0,1,1.0,1
Manufacturing,16000000.0,1,5.598904859685147,1
Nanotechnology,24000000.0,1,1.0,1
Hardware + Software,27000.0,1,0.013689253935660506,0
Health Care,17199997.0,3,4.257357973990418,1
Software,23000000.0,4,1.0,0
Information Technology,0.0,1,1.0,1
Semiconductors,44000000.0,3,1.0869267624914443,1
Advertising,28450000.0,3,1.2265571526351813,1
Manufacturing,37000000.0,1,1.0,1
Health Care,11000000.0,1,1.0,1
Manufacturing,135826373.0,4,4.328542094455853,1
Wireless,150000000.0,1,1.0,1
Biotechnology,13115002.0,2,1.0,1
Energy,1000000.0,1,1.0,0
Information Services,500000.0,1,0.0,0
Health Care,10000001.0,1,1.0,1
Consumers,0.0,1,1.0,0
E-Commerce,11000000.0,1,2.3709787816563996,1
Biotechnology,90200000.0,6,4.4517453798767965,0
Energy,500000000.0,1,1.0,0
Hardware + Software,55230131.0,3,0.0,1
Software,102400000.0,2,12.421629021218344,1
E-Commerce,15600000.0,5,0.9034907597535934,1
E-Commerce,0.0,1,0.0,0
E-Commerce,0.0,1,0.5284052019164955,0
Hardware + Software,43775000.0,3,2.6557152635181382,1
Internet,49300000.0,3,3.7344284736481863,1
Incubators,1971350.0,1,1.0,1
Networking,8000000.0,1,1.0,0
Bio-Pharm,5900000.0,1,3.5017111567419574,1
EdTech,289000000.0,2,18.04243668720055,1
Digital Media,80000.0,1,1.5195071868583163,0
Hardware + Software,2900000.0,3,1.0,1
Marketplaces,3784218.0,1,6.5160848733744015,1
Semiconductors,0.0,1,1.0,1
Mobile,43751752.0,1,1.0,1
Creative,0.0,1,15.099247091033538,1
Apps,700000.0,2,0.09582477754962354,1
SaaS,30150000.0,3,4.4490075290896645,1
Advertising,1250000.0,1,0.865160848733744,1
Demographies,18000000.0,2,0.0,1
Mobile,3650000.0,1,0.999315537303217,0
Curated Web,8000000.0,1,1.0,1
Energy,8000000.0,1,1.0,0
Mobile,4000000.0,1,1.0,0
Enterprise Software,6500000.0,1,5.776865160848733,1
Games,10500000.0,1,4.1505817932922655,0
File Sharing,500000.0,1,1.1772758384668036,1
Contact Centers,4125014.0,2,6.324435318275154,1
Mobile,3000000.0,1,1.0,0
Security,37962332.0,5,14.264202600958248,1
Software,375000.0,1,1.0,1
E-Commerce,8000000.0,1,1.0,0
Biotechnology,34151008.0,6,3.668720054757016,1
Analytics,17136.0,1,0.36960985626283366,0
Enterprise Software,34394995.0,5,0.30390143737166325,1
Software,2000000.0,1,4.588637919233402,0
Hardware + Software,100000.0,1,1.0,0
Telecommunications,1117938.0,1,1.0896646132785763,0
Finance,400000000.0,1,46.76522929500342,1
Biotechnology,13000000.0,2,3.247091033538672,1
Biotechnology,57016500.0,2,6.373716632443532,1
Software,44000000.0,1,7.920602327173169,1
Business Analytics,0.0,1,0.6160164271047228,1
Entrepreneur,4326280.0,4,12.739219712525667,1
Consumer Goods,766000.0,2,1.0,0
Curated Web,110000.0,1,0.0,1
B2B,300000.0,2,0.0054757015742642025,0
Apps,400000.0,1,0.0,0
Software,50000000.0,1,0.0,1
E-Commerce,0.0,1,0.37782340862423,0
Curated Web,315000.0,2,0.4188911704312115,1
Advertising Platforms,3000000.0,1,1.0,1
Enterprise Software,0.0,1,1.0,1
Databases,22500000.0,1,0.1998631074606434,1
Content,93846.0,1,3.5592060232717317,0
Entertainment,100000.0,1,0.0,0
Application Platforms,3724994.0,1,1.0,1
Communications Infrastructure,0.0,1,1.0,1
Travel,1490000.0,1,1.0,0
Enterprises,27000000.0,2,1.5277207392197125,1
Software,155000000.0,1,1.0,0
News,369311.0,2,0.057494866529774126,1
Advertising,1000000.0,1,1.163586584531143,0
Energy,500000000.0,1,1.0,0
Semiconductors,39480000.0,1,1.0,0
Biotechnology,5000000.0,1,7.227926078028747,0
Communications Hardware,1625584.53310503,2,0.29021218343600275,0
Business Services,234615.0,1,0.0,0
Oil and Gas,150000000.0,1,1.0,1
Advertising,0.0,1,6.767967145790554,1
Startups,70100000.0,1,1.0,1
Advertising,400000.0,1,0.4134154688569473,0
Curated Web,35000000.0,1,4.804928131416838,0
Curated Web,18000.0,1,1.0,0
Email,5000000.0,1,1.0,1
Messaging,11500000.0,2,1.6290212183436004,1
Email,1100000.0,2,0.0,1
Messaging,0.0,1,0.9883641341546886,0
Big Data,2250000.0,1,0.6406570841889117,1
Health and Wellness,35000000.0,2,4.733744010951403,1
Banking,12800000.0,1,1.0,1
Business Services,12000000.0,1,10.13552361396304,1
Software,3000000.0,1,3.345653661875428,1
Clean Technology,5000000.0,1,2.642026009582478,1
Cloud Computing,0.0,1,1.0,1
Computers,1000000.0,1,10.872005475701574,0
Advertising,4385100.0,1,1.0,1
Transportation,28000000.0,2,6.951403148528406,1
Advertising,12223336.0,4,0.8323066392881588,0
Games,66000000.0,4,1.9137577002053388,1
DIY,10000000.0,2,1.5633127994524298,1
Biotechnology,70100000.0,3,3.0992470910335386,1
Social Media,5250000.0,1,6.0013689253935665,1
Biotechnology,1668447.0,1,2.7707049965776864,0
Security,4575400.0,2,1.1416837782340863,1
Curated Web,0.0,1,1.0,0
Social Media,4600000.0,1,1.9164955509924708,1
Education,25000.0,1,2.915811088295688,0
Software,14500000.0,2,9.711156741957563,1
Cloud Management,5400000.0,3,3.274469541409993,1
Software,250005.0,1,1.0,1
3D Technology,0.0,1,2.513347022587269,1
Software,0.0,1,1.0,0
Security,70000000.0,1,7.553730321697468,1
Mobile,1322411.0,2,1.1882272416153319,0
SaaS,20000.0,1,0.16153319644079397,0
Artificial Intelligence,300000.0,1,0.0,0
Biotechnology,2547500.0,1,1.0,0
Consulting,5000000.0,1,2.2833675564681726,1
Transportation,15000000.0,1,1.0,1
Biotechnology,200000000.0,2,1.0,1
Software,57794854.0,6,4.177960301163586,1
Curated Web,0.0,1,1.0,1
Advertising,45000000.0,3,1.0,1
Curated Web,500000.0,1,0.08487337440109514,0
Biotechnology,50000000.0,1,4.2354551676933605,1
Collaboration,2600000.0,1,1.0,0
Android,100000.0,2,0.6926762491444216,1
Enterprise Software,5100000.0,3,10.160164271047227,1
Logistics,53491.0,1,0.8323066392881588,0
Consumer Electronics,8039920.0,1,42.78165639972622,1
Android,23650000.0,6,0.0,1
E-Commerce,0.0,1,15.000684462696784,1
Property Management,10000.0,1,0.08487337440109514,0
Curated Web,100000.0,1,0.0,0
Public Transportation,150000.0,1,0.33675564681724846,0
Geospatial,2500000.0,2,1.0595482546201231,1
Education,200000.0,1,1.998631074606434,1
Networking,51000000.0,2,1.0,1
Intellectual Asset Management,56500000.0,2,1.5222450376454484,1
Software,27819986.0,3,11.077344284736482,1
Biotechnology,16000000.0,2,1.0,1
Curated Web,13300.0,2,0.0,0
Health and Wellness,500000.0,1,6.316221765913758,0
Advertising,100268406.0,9,0.5119780971937029,1
Biotechnology,7100000.0,2,1.0,1
Biotechnology,52435690.0,3,6.335386721423682,1
Biotechnology,2427823.0,1,6.461327857631759,0
E-Commerce,7500000.0,1,1.5277207392197125,1
B2B,0.0,2,9.582477754962355,1
Entertainment,0.0,1,1.0,1
Advertising,7575000.0,3,0.9500342231348392,0
E-Commerce,20000000.0,1,13.34154688569473,1
Retail,33000000.0,1,1.0,1
Analytics,108400000.0,6,0.7474332648870636,1
E-Commerce,1000000.0,1,0.0,0
Analytics,10250000.0,1,1.0,1
Analytics,96000000.0,6,6.28062970568104,1
Software,83000000.0,2,9.998631074606434,1
Finance,250000000.0,1,9.067761806981519,1
Enterprise Software,12000000.0,1,7.356605065023956,1
Software,50000.0,1,1.1553730321697468,0
Hardware + Software,0.0,1,1.0,1
Dental,35000000.0,1,1.0,0
Content,7500000.0,1,1.0,1
Clean Technology,1300000.0,1,1.0,0
Social Media,20000.0,2,0.0,0
Biotechnology,99150000.0,6,1.3305954825462012,1
Distribution,137713.0,1,0.7474332648870636,0
Communities,301104.0,2,0.0,0
Advertising,41290000.0,5,1.8124572210814511,1
E-Commerce,251333.0,3,0.999315537303217,1
Biotechnology,6516515.0,3,1.0,0
Cars,10000.0,1,1.0,0
Pets,594336.0,3,0.9418206707734429,0
Public Relations,61000000.0,2,1.0,1
Curated Web,0.0,1,0.5804243668720055,0
Analytics,34700000.0,6,0.6707734428473648,1
Advertising,160000.0,2,0.0,1
Content,5500000.0,2,0.0,1
Delivery,0.0,1,0.0,0
Games,10000000.0,2,1.0,1
Diabetes,2250000.0,1,0.17248459958932238,1
Game,0.0,1,0.9144421629021219,0
Games,120000.0,1,0.0,0
Curated Web,20000.0,2,0.6433949349760438,1
Enterprise Software,2500000.0,2,0.6433949349760438,1
Events,0.0,1,0.33675564681724846,1
Media,10000000.0,1,0.6652977412731006,0
Advertising,250000.0,1,2.3928815879534566,0
Hardware + Software,6583047.0,1,22.9596167008898,1
Software,3000000.0,1,21.1854893908282,1
Web Hosting,52500000.0,2,4.542094455852156,0
Advertising,1000000.0,1,1.2867898699520877,1
Advertising,17000000.0,1,3.082819986310746,1
Logistics,34500000.0,2,1.0,1
Internet,12000000.0,1,1.0,0
3D,52000000.0,1,1.0,1
Internet,60000.0,1,1.5331964407939767,0
Software,23999999.0,3,6.0041067761806985,1
Apps,25000.0,1,0.9226557152635181,0
Entertainment,0.0,1,10.751540041067761,0
Biotechnology,6701000.0,2,4.295687885010267,0
Content,22000000.0,2,1.0,1
Communications Hardware,105258362.0,6,1.5058179329226558,1
Business Services,50000.0,1,0.15879534565366188,0
Software,10000000.0,1,7.731690622861054,1
Credit Cards,1500000.0,1,2.973305954825462,1
Hardware + Software,10800000.0,2,1.8781656399726214,1
Hardware + Software,7000000.0,1,1.0,1
